Flight_ID,Aircraft_Type,Origin,Destination,Departure_DateTime,Flight_Status,Delay_Minutes,Distance_KM,Max_Capacity,Passenger_Count,Avg_Ticket_Price_USD,Total_Revenue_USD,Fuel_Consumed_Liters,CO2_Emissions_KG,Customer_Rating
AV2237,Airbus A350,BOM,SIN,14-02-2026 04:27,On Time,0,2400,320,239,585.41,139912.99,13920,43987.2,2.6
AV2238,Airbus A320,DXB,BOM,14-02-2026 07:17,On Time,0,1200,160,155,256.58,39769.9,4080,12892.8,3.4
AV2239,Bombardier CRJ900,DXB,LHR,14-02-2026 07:25,On Time,0,3400,90,85,154.29,13114.65,7480,23636.8,3.8
AV2240,Boeing 737,DXB,CDG,14-02-2026 08:13,Delayed,44,3200,180,136,374.47,50927.92,11520,36403.2,3.6
AV2241,Airbus A350,DXB,JFK,14-02-2026 08:27,On Time,0,6800,320,281,634,178154,39440,124630.4,4.2
AV2242,Boeing 787,DXB,SIN,14-02-2026 08:34,On Time,0,3600,290,184,719.34,132358.56,18720,59155.2,1.6
AV2243,Boeing 787,DXB,LHR,14-02-2026 09:10,On Time,0,3400,290,256,811.29,207690.24,17680,55868.8,1.8
AV2244,Airbus A350,CDG,JFK,14-02-2026 09:24,On Time,0,3630,320,316,891.33,281660.28,21054,66530.64,2.2
AV2245,Boeing 787,DXB,SYD,14-02-2026 09:44,On Time,0,7500,290,236,479.69,113206.84,39000,123240,5
AV2246,Airbus A320,BOM,SIN,14-02-2026 10:00,On Time,0,2400,160,127,742.41,94286.07,8160,25785.6,4.3
AV2247,Boeing 737,DXB,SIN,14-02-2026 10:09,Cancelled,0,3600,180,0,209.74,0,0,0,
AV2248,Boeing 737,CDG,JFK,14-02-2026 10:45,On Time,0,3630,180,121,196.02,23718.42,13068,41294.88,4.7
AV2249,Bombardier CRJ900,DXB,JFK,14-02-2026 11:02,Diverted,0,6800,90,76,249.84,18987.84,14960,47273.6,2.5
AV2250,Airbus A320,CDG,JFK,14-02-2026 11:22,On Time,0,3630,160,133,508.86,67678.38,12342,39000.72,3.5
AV2251,Boeing 787,DXB,CDG,14-02-2026 11:37,On Time,0,3200,290,249,319.03,79438.47,16640,52582.4,3.4
AV2252,Airbus A320,DXB,SYD,14-02-2026 11:59,Delayed,63,7500,160,97,379.54,36815.38,25500,80580,3.5
AV2253,Boeing 737,DXB,BOM,14-02-2026 15:29,On Time,0,1200,180,147,668.3,98240.1,4320,13651.2,4
AV2254,Boeing 737,DXB,SIN,14-02-2026 18:02,On Time,0,3600,180,150,436.82,65523,12960,40953.6,2.9
AV2255,Airbus A320,DXB,SYD,14-02-2026 18:27,Delayed,158,7500,160,109,595.9,64953.1,25500,80580,3.9
AV2256,Airbus A320,LHR,JFK,14-02-2026 18:31,On Time,0,3450,160,109,479.92,52311.28,11730,37066.8,4.3
AV2257,Boeing 737,DXB,LHR,14-02-2026 18:42,On Time,0,3400,180,127,285.18,36217.86,12240,38678.4,2.5
AV2258,Airbus A320,LHR,JFK,14-02-2026 19:12,Delayed,128,3450,160,141,209.22,29500.02,11730,37066.8,4.8
AV2259,Boeing 737,DXB,LHR,14-02-2026 19:38,On Time,0,3400,180,151,338.99,51187.49,12240,38678.4,3.3
AV2260,Airbus A320,DXB,CDG,14-02-2026 19:41,On Time,0,3200,160,150,196.16,29424,10880,34380.8,4.1
AV2261,Boeing 737,DXB,SYD,14-02-2026 19:57,On Time,0,7500,180,129,644.89,83190.81,27000,85320,4.1
AV2262,Boeing 787,DXB,JFK,14-02-2026 23:31,On Time,0,6800,290,279,786.57,219453.03,35360,111737.6,3.5
AV2263,Boeing 737,CDG,JFK,15-02-2026 01:13,On Time,0,3630,180,161,421.79,67908.19,13068,41294.88,2.6
AV2264,Airbus A320,DXB,SYD,15-02-2026 04:24,On Time,0,7500,160,121,459.69,55622.49,25500,80580,3.8
AV2265,Boeing 737,LHR,JFK,15-02-2026 04:34,On Time,0,3450,180,114,802.95,91536.3,12420,39247.2,1.8
AV2266,Boeing 737,BOM,SIN,15-02-2026 06:35,On Time,0,2400,180,126,328.09,41339.34,8640,27302.4,4.9
AV2267,Airbus A320,DXB,LHR,15-02-2026 06:37,Delayed,130,3400,160,157,245.33,38516.81,11560,36529.6,2.1
AV2268,Airbus A320,BOM,SIN,15-02-2026 06:46,On Time,0,2400,160,115,550.89,63352.35,8160,25785.6,2.5
AV2269,Airbus A320,DXB,SIN,15-02-2026 06:54,On Time,0,3600,160,117,666.95,78033.15,12240,38678.4,4.8
AV2270,Boeing 737,BOM,SIN,15-02-2026 07:11,On Time,0,2400,180,121,629.72,76196.12,8640,27302.4,2.2
AV2271,Airbus A320,DXB,SYD,15-02-2026 07:32,On Time,0,7500,160,147,721.1,106001.7,25500,80580,2.1
AV2272,Airbus A350,CDG,JFK,15-02-2026 08:05,Cancelled,0,3630,320,0,195.4,0,0,0,
AV2273,Boeing 787,DXB,SIN,15-02-2026 10:35,On Time,0,3600,290,205,492.56,100974.8,18720,59155.2,4.3
AV2274,Boeing 737,DXB,JFK,15-02-2026 11:10,On Time,0,6800,180,131,340.86,44652.66,24480,77356.8,2.4
AV2275,Airbus A320,DXB,JFK,15-02-2026 11:11,On Time,0,6800,160,122,757.3,92390.6,23120,73059.2,1.8
AV2276,Boeing 737,DXB,CDG,15-02-2026 11:28,On Time,0,3200,180,139,848.18,117897.02,11520,36403.2,2.3
AV2277,Boeing 737,CDG,JFK,15-02-2026 12:04,On Time,0,3630,180,137,375.07,51384.59,13068,41294.88,4.6
AV2278,Bombardier CRJ900,DXB,BOM,15-02-2026 12:32,On Time,0,1200,90,72,226.17,16284.24,2640,8342.4,2.5
AV2279,Boeing 737,BOM,SIN,15-02-2026 12:35,On Time,0,2400,180,166,352.74,58554.84,8640,27302.4,3.9
AV2280,Airbus A320,DXB,SIN,15-02-2026 12:40,Delayed,153,3600,160,148,233.21,34515.08,12240,38678.4,2.9
AV2281,Airbus A320,DXB,SYD,15-02-2026 13:43,On Time,0,7500,160,147,407.94,59967.18,25500,80580,2.4
AV2282,Boeing 787,DXB,SYD,15-02-2026 14:02,On Time,0,7500,290,185,580.56,107403.6,39000,123240,2
AV2283,Airbus A320,DXB,BOM,15-02-2026 17:19,Delayed,92,1200,160,147,928.94,136554.18,4080,12892.8,4.9
AV2284,Boeing 737,DXB,CDG,15-02-2026 19:10,On Time,0,3200,180,116,469.5,54462,11520,36403.2,3.3
AV2285,Boeing 737,DXB,BOM,15-02-2026 19:18,On Time,0,1200,180,116,326.03,37819.48,4320,13651.2,1.9
AV2286,Airbus A320,DXB,LHR,15-02-2026 19:54,Delayed,49,3400,160,156,283.44,44216.64,11560,36529.6,2.2
AV2287,Boeing 737,LHR,JFK,15-02-2026 20:08,On Time,0,3450,180,166,288.43,47879.38,12420,39247.2,2.9
AV2288,Airbus A320,DXB,SIN,15-02-2026 20:13,On Time,0,3600,160,131,304.08,39834.48,12240,38678.4,3.4
AV2289,Boeing 737,LHR,JFK,15-02-2026 20:46,On Time,0,3450,180,170,759.81,129167.7,12420,39247.2,2.1
AV2290,Boeing 737,DXB,BOM,15-02-2026 22:06,Delayed,85,1200,180,179,198.82,35588.78,4320,13651.2,2.5
AV2291,Airbus A320,DXB,CDG,15-02-2026 22:21,On Time,0,3200,160,135,947.92,127969.2,10880,34380.8,4.2
AV2292,Boeing 737,DXB,CDG,16-02-2026 01:30,On Time,0,3200,180,152,568.15,86358.8,11520,36403.2,3
AV2293,Airbus A320,DXB,JFK,16-02-2026 01:32,On Time,0,6800,160,144,585.42,84300.48,23120,73059.2,1.5
AV2294,Airbus A320,DXB,JFK,16-02-2026 04:55,On Time,0,6800,160,110,436.05,47965.5,23120,73059.2,1.7
AV2295,Boeing 787,DXB,SIN,16-02-2026 04:58,Delayed,171,3600,290,193,702.2,135524.6,18720,59155.2,3
AV2296,Boeing 737,DXB,SIN,16-02-2026 05:18,On Time,0,3600,180,162,527.17,85401.54,12960,40953.6,1.7
AV2297,Boeing 737,DXB,SIN,16-02-2026 05:27,On Time,0,3600,180,132,413.25,54549,12960,40953.6,2.1
AV2298,Boeing 737,DXB,SYD,16-02-2026 06:00,On Time,0,7500,180,117,362.11,42366.87,27000,85320,4
AV2299,Airbus A320,DXB,JFK,16-02-2026 07:26,On Time,0,6800,160,116,890.52,103300.32,23120,73059.2,3.2
AV2300,Boeing 787,DXB,SYD,16-02-2026 07:54,Cancelled,0,7500,290,0,382.79,0,0,0,
AV2301,Boeing 737,LHR,JFK,16-02-2026 08:50,On Time,0,3450,180,133,499.11,66381.63,12420,39247.2,3.2
AV2302,Bombardier CRJ900,DXB,BOM,16-02-2026 08:55,On Time,0,1200,90,88,430.27,37863.76,2640,8342.4,3.6
AV2303,Boeing 737,BOM,SIN,16-02-2026 08:58,On Time,0,2400,180,158,218.94,34592.52,8640,27302.4,4.3
AV2304,Airbus A320,DXB,JFK,16-02-2026 09:00,On Time,0,6800,160,129,298.75,38538.75,23120,73059.2,2.1
AV2305,Boeing 787,BOM,SIN,16-02-2026 09:06,On Time,0,2400,290,286,301.6,86257.6,12480,39436.8,2.1
AV2306,Airbus A350,DXB,CDG,16-02-2026 09:14,On Time,0,3200,320,307,704.92,216410.44,18560,58649.6,1.9
AV2307,Boeing 787,DXB,JFK,16-02-2026 10:06,Delayed,122,6800,290,233,475.27,110737.91,35360,111737.6,4.8
AV2308,Boeing 787,LHR,JFK,16-02-2026 11:12,On Time,0,3450,290,279,775.57,216384.03,17940,56690.4,3.5
AV2309,Boeing 737,DXB,JFK,16-02-2026 12:49,On Time,0,6800,180,137,717.16,98250.92,24480,77356.8,1.8
AV2310,Boeing 787,DXB,SYD,16-02-2026 15:16,On Time,0,7500,290,200,303.64,60728,39000,123240,2.3
AV2311,Boeing 737,DXB,BOM,16-02-2026 15:33,Delayed,68,1200,180,124,600.33,74440.92,4320,13651.2,4
AV2312,Airbus A350,CDG,JFK,16-02-2026 17:01,On Time,0,3630,320,276,744.33,205435.08,21054,66530.64,1.6
AV2313,Airbus A320,DXB,BOM,16-02-2026 19:04,On Time,0,1200,160,128,656.43,84023.04,4080,12892.8,4
AV2314,Boeing 787,DXB,BOM,16-02-2026 19:08,On Time,0,1200,290,250,630.01,157502.5,6240,19718.4,4.7
AV2315,Airbus A320,DXB,CDG,16-02-2026 20:31,On Time,0,3200,160,139,741.69,103094.91,10880,34380.8,1.7
AV2316,Airbus A320,LHR,JFK,16-02-2026 22:13,Delayed,37,3450,160,97,195.42,18955.74,11730,37066.8,2.2
AV2317,Airbus A320,BOM,SIN,16-02-2026 22:32,On Time,0,2400,160,99,735.14,72778.86,8160,25785.6,1.5
AV2318,Boeing 787,LHR,JFK,16-02-2026 22:33,Delayed,166,3450,290,235,368.12,86508.2,17940,56690.4,1.9
AV2319,Boeing 737,CDG,JFK,16-02-2026 23:08,Delayed,24,3630,180,121,607.5,73507.5,13068,41294.88,3.7
AV2320,Boeing 737,DXB,CDG,17-02-2026 00:10,On Time,0,3200,180,153,343.84,52607.52,11520,36403.2,1.7
AV2321,Boeing 737,DXB,BOM,17-02-2026 02:04,On Time,0,1200,180,147,821.05,120694.35,4320,13651.2,3
AV2322,Boeing 737,DXB,SYD,17-02-2026 02:39,On Time,0,7500,180,150,534.45,80167.5,27000,85320,3.3
AV2323,Airbus A350,DXB,CDG,17-02-2026 02:47,On Time,0,3200,320,230,664.35,152800.5,18560,58649.6,4.7
AV2324,Boeing 737,DXB,SIN,17-02-2026 03:42,Delayed,75,3600,180,154,785.27,120931.58,12960,40953.6,3.2
AV2325,Bombardier CRJ900,DXB,JFK,17-02-2026 04:32,On Time,0,6800,90,83,866.25,71898.75,14960,47273.6,2
AV2326,Boeing 737,LHR,JFK,17-02-2026 04:43,On Time,0,3450,180,179,735.65,131681.35,12420,39247.2,2.5
AV2327,Boeing 737,DXB,CDG,17-02-2026 05:28,On Time,0,3200,180,168,269.01,45193.68,11520,36403.2,3.9
AV2328,Boeing 787,DXB,SIN,17-02-2026 06:00,Delayed,150,3600,290,238,833.63,198403.94,18720,59155.2,1.9
AV2329,Airbus A320,BOM,SIN,17-02-2026 08:05,On Time,0,2400,160,108,644.86,69644.88,8160,25785.6,2.3
AV2330,Airbus A320,CDG,JFK,17-02-2026 09:05,On Time,0,3630,160,139,637.56,88620.84,12342,39000.72,5
AV2331,Airbus A320,CDG,JFK,17-02-2026 11:14,On Time,0,3630,160,156,887.07,138382.92,12342,39000.72,1.5
AV2332,Boeing 787,DXB,BOM,17-02-2026 11:23,On Time,0,1200,290,198,349.07,69115.86,6240,19718.4,2
AV2333,Boeing 737,DXB,BOM,17-02-2026 11:42,On Time,0,1200,180,126,341.67,43050.42,4320,13651.2,4.5
AV2334,Bombardier CRJ900,DXB,CDG,17-02-2026 13:04,On Time,0,3200,90,59,560.55,33072.45,7040,22246.4,1.9
AV2335,Bombardier CRJ900,DXB,CDG,17-02-2026 13:21,On Time,0,3200,90,80,750.69,60055.2,7040,22246.4,1.6
AV2336,Airbus A320,DXB,JFK,17-02-2026 14:11,On Time,0,6800,160,122,507.79,61950.38,23120,73059.2,1.9
AV2337,Boeing 737,DXB,LHR,17-02-2026 15:02,On Time,0,3400,180,112,657.11,73596.32,12240,38678.4,3.9
AV2338,Airbus A320,BOM,SIN,17-02-2026 15:11,On Time,0,2400,160,151,512.02,77315.02,8160,25785.6,5
AV2339,Boeing 737,DXB,BOM,17-02-2026 15:27,On Time,0,1200,180,148,638.31,94469.88,4320,13651.2,3.6
AV2340,Boeing 737,DXB,LHR,17-02-2026 15:37,On Time,0,3400,180,131,807.81,105823.11,12240,38678.4,1.9
AV2341,Boeing 737,DXB,LHR,17-02-2026 15:45,On Time,0,3400,180,132,294.38,38858.16,12240,38678.4,2.1
AV2342,Airbus A320,DXB,JFK,17-02-2026 16:19,On Time,0,6800,160,114,706.3,80518.2,23120,73059.2,3.4
AV2343,Airbus A350,DXB,SYD,17-02-2026 17:45,On Time,0,7500,320,250,779.94,194985,43500,137460,4
AV2344,Boeing 787,DXB,SYD,17-02-2026 19:15,On Time,0,7500,290,213,507.69,108137.97,39000,123240,3.8
AV2345,Boeing 787,DXB,BOM,17-02-2026 19:59,On Time,0,1200,290,237,408.59,96835.83,6240,19718.4,3.5
AV2346,Airbus A320,DXB,SIN,17-02-2026 20:16,On Time,0,3600,160,145,160.84,23321.8,12240,38678.4,5
AV2347,Boeing 737,DXB,JFK,17-02-2026 20:28,On Time,0,6800,180,156,787.68,122878.08,24480,77356.8,2.2
AV2348,Airbus A320,DXB,JFK,17-02-2026 23:10,On Time,0,6800,160,114,412.35,47007.9,23120,73059.2,2.1
AV2349,Bombardier CRJ900,LHR,JFK,18-02-2026 00:03,On Time,0,3450,90,73,435.85,31817.05,7590,23984.4,4.5
AV2350,Boeing 737,DXB,LHR,18-02-2026 02:43,On Time,0,3400,180,168,418.8,70358.4,12240,38678.4,2.5
AV2351,Airbus A350,LHR,JFK,18-02-2026 02:44,Diverted,0,3450,320,200,548.99,109798,20010,63231.6,2.7
AV2352,Airbus A320,DXB,LHR,18-02-2026 03:06,On Time,0,3400,160,101,712,71912,11560,36529.6,3.4
AV2353,Airbus A320,DXB,SYD,18-02-2026 03:53,Delayed,62,7500,160,131,767.49,100541.19,25500,80580,2.8
AV2354,Boeing 787,DXB,BOM,18-02-2026 04:17,On Time,0,1200,290,248,464.06,115086.88,6240,19718.4,2.5
AV2355,Airbus A320,BOM,SIN,18-02-2026 04:21,On Time,0,2400,160,109,680.48,74172.32,8160,25785.6,4.7
AV2356,Airbus A350,DXB,SYD,18-02-2026 04:47,Delayed,126,7500,320,287,726.55,208519.85,43500,137460,2
AV2357,Bombardier CRJ900,DXB,JFK,18-02-2026 08:34,On Time,0,6800,90,77,387.53,29839.81,14960,47273.6,2.9
AV2358,Airbus A320,BOM,SIN,18-02-2026 09:34,On Time,0,2400,160,155,227.3,35231.5,8160,25785.6,1.5
AV2359,Boeing 737,DXB,CDG,18-02-2026 09:42,Cancelled,0,3200,180,0,865.73,0,0,0,
AV2360,Airbus A320,BOM,SIN,18-02-2026 10:50,On Time,0,2400,160,106,691.69,73319.14,8160,25785.6,4.3
AV2361,Bombardier CRJ900,BOM,SIN,18-02-2026 11:26,On Time,0,2400,90,81,668.49,54147.69,5280,16684.8,2.1
AV2362,Boeing 737,DXB,SYD,18-02-2026 12:12,On Time,0,7500,180,114,197.12,22471.68,27000,85320,4.2
AV2363,Airbus A320,DXB,JFK,18-02-2026 13:03,Delayed,140,6800,160,132,804.3,106167.6,23120,73059.2,2
AV2364,Airbus A320,BOM,SIN,18-02-2026 13:18,Delayed,171,2400,160,131,602.84,78972.04,8160,25785.6,3
AV2365,Boeing 787,DXB,SYD,18-02-2026 13:25,On Time,0,7500,290,219,828.31,181399.89,39000,123240,4
AV2366,Boeing 737,DXB,SYD,18-02-2026 15:23,On Time,0,7500,180,168,929.65,156181.2,27000,85320,2.4
AV2367,Boeing 787,BOM,SIN,18-02-2026 15:27,Delayed,101,2400,290,174,915.68,159328.32,12480,39436.8,2.6
AV2368,Bombardier CRJ900,DXB,LHR,18-02-2026 15:33,On Time,0,3400,90,72,834.87,60110.64,7480,23636.8,3.8
AV2369,Boeing 737,DXB,JFK,18-02-2026 15:43,On Time,0,6800,180,123,158.76,19527.48,24480,77356.8,2.2
AV2370,Boeing 737,CDG,JFK,18-02-2026 18:10,On Time,0,3630,180,161,858.58,138231.38,13068,41294.88,4.8
AV2371,Bombardier CRJ900,BOM,SIN,18-02-2026 18:18,On Time,0,2400,90,55,210.05,11552.75,5280,16684.8,2.2
AV2372,Boeing 737,LHR,JFK,18-02-2026 18:27,On Time,0,3450,180,167,830.96,138770.32,12420,39247.2,4.1
AV2373,Airbus A350,LHR,JFK,18-02-2026 18:46,Delayed,40,3450,320,299,374.14,111867.86,20010,63231.6,4.3
AV2374,Airbus A320,DXB,CDG,18-02-2026 20:00,Delayed,179,3200,160,149,638.05,95069.45,10880,34380.8,2.8
AV2375,Boeing 737,DXB,JFK,18-02-2026 20:13,On Time,0,6800,180,118,180.45,21293.1,24480,77356.8,2
AV2376,Airbus A350,DXB,SYD,19-02-2026 00:45,On Time,0,7500,320,272,766.95,208610.4,43500,137460,2.1
AV2377,Airbus A320,DXB,BOM,19-02-2026 01:27,On Time,0,1200,160,96,239.36,22978.56,4080,12892.8,4.9
AV2378,Airbus A320,DXB,SIN,19-02-2026 01:28,On Time,0,3600,160,150,478.55,71782.5,12240,38678.4,4
AV2379,Airbus A320,DXB,JFK,19-02-2026 02:07,On Time,0,6800,160,142,803.96,114162.32,23120,73059.2,3.1
AV2380,Airbus A320,DXB,JFK,19-02-2026 03:39,On Time,0,6800,160,129,706.28,91110.12,23120,73059.2,2.4
AV2381,Boeing 737,BOM,SIN,19-02-2026 06:29,On Time,0,2400,180,160,154.83,24772.8,8640,27302.4,1.6
AV2382,Airbus A320,BOM,SIN,19-02-2026 07:48,On Time,0,2400,160,102,472.43,48187.86,8160,25785.6,3.8
AV2383,Bombardier CRJ900,DXB,SYD,19-02-2026 08:22,On Time,0,7500,90,73,183.54,13398.42,16500,52140,4.8
AV2384,Boeing 737,DXB,CDG,19-02-2026 08:34,On Time,0,3200,180,128,688.8,88166.4,11520,36403.2,1.9
AV2385,Airbus A320,BOM,SIN,19-02-2026 11:37,On Time,0,2400,160,158,925.16,146175.28,8160,25785.6,4.1
AV2386,Boeing 737,DXB,SIN,19-02-2026 12:21,On Time,0,3600,180,169,674.21,113941.49,12960,40953.6,2
AV2387,Boeing 787,DXB,SIN,19-02-2026 13:07,On Time,0,3600,290,259,329.5,85340.5,18720,59155.2,4.3
AV2388,Boeing 737,DXB,CDG,19-02-2026 14:42,On Time,0,3200,180,175,434.19,75983.25,11520,36403.2,2.8
AV2389,Bombardier CRJ900,DXB,LHR,19-02-2026 15:59,On Time,0,3400,90,66,931.32,61467.12,7480,23636.8,4
AV2390,Airbus A320,DXB,LHR,19-02-2026 16:20,On Time,0,3400,160,153,329.24,50373.72,11560,36529.6,4.7
AV2391,Boeing 737,DXB,JFK,19-02-2026 17:22,On Time,0,6800,180,131,599.22,78497.82,24480,77356.8,3.7
AV2392,Boeing 737,BOM,SIN,19-02-2026 18:01,On Time,0,2400,180,160,470.36,75257.6,8640,27302.4,4.7
AV2393,Boeing 737,LHR,JFK,19-02-2026 19:27,On Time,0,3450,180,161,764.65,123108.65,12420,39247.2,2.3
AV2394,Airbus A320,CDG,JFK,19-02-2026 19:45,Diverted,0,3630,160,97,843.91,81859.27,12342,39000.72,4.9
AV2395,Boeing 737,DXB,CDG,19-02-2026 20:32,On Time,0,3200,180,133,422.67,56215.11,11520,36403.2,4.6
AV2396,Airbus A350,DXB,JFK,19-02-2026 21:14,On Time,0,6800,320,194,678.32,131594.08,39440,124630.4,1.9
AV2397,Airbus A320,LHR,JFK,19-02-2026 22:00,On Time,0,3450,160,159,589.24,93689.16,11730,37066.8,2.9
AV2398,Boeing 737,BOM,SIN,19-02-2026 22:15,On Time,0,2400,180,116,372.76,43240.16,8640,27302.4,4.7
AV2399,Airbus A320,LHR,JFK,19-02-2026 22:28,On Time,0,3450,160,130,367.55,47781.5,11730,37066.8,1.8
AV2400,Boeing 787,LHR,JFK,19-02-2026 23:40,On Time,0,3450,290,265,580.91,153941.15,17940,56690.4,3.1
AV2401,Boeing 737,DXB,CDG,20-02-2026 00:35,On Time,0,3200,180,122,273.2,33330.4,11520,36403.2,4
AV2402,Boeing 737,DXB,JFK,20-02-2026 00:43,On Time,0,6800,180,142,798.65,113408.3,24480,77356.8,1.6
AV2403,Boeing 737,DXB,SYD,20-02-2026 01:42,Cancelled,0,7500,180,0,205.2,0,0,0,
AV2404,Boeing 787,DXB,SIN,20-02-2026 02:24,On Time,0,3600,290,244,225.66,55061.04,18720,59155.2,4.1
AV2405,Airbus A320,DXB,JFK,20-02-2026 04:47,On Time,0,6800,160,106,423.78,44920.68,23120,73059.2,2.8
AV2406,Airbus A320,CDG,JFK,20-02-2026 05:17,On Time,0,3630,160,145,244.47,35448.15,12342,39000.72,2.4
AV2407,Airbus A350,LHR,JFK,20-02-2026 07:07,On Time,0,3450,320,230,530.56,122028.8,20010,63231.6,3.5
AV2408,Boeing 787,DXB,SYD,20-02-2026 07:19,On Time,0,7500,290,198,469.74,93008.52,39000,123240,3.4
AV2409,Airbus A320,DXB,CDG,20-02-2026 07:48,On Time,0,3200,160,131,727.45,95295.95,10880,34380.8,4.6
AV2410,Airbus A350,DXB,BOM,20-02-2026 09:14,On Time,0,1200,320,244,912.4,222625.6,6960,21993.6,3.9
AV2411,Boeing 737,DXB,SIN,20-02-2026 10:29,On Time,0,3600,180,174,752.85,130995.9,12960,40953.6,3
AV2412,Boeing 737,DXB,BOM,20-02-2026 11:03,On Time,0,1200,180,171,293.56,50198.76,4320,13651.2,3.8
AV2413,Boeing 737,BOM,SIN,20-02-2026 12:05,On Time,0,2400,180,142,898.42,127575.64,8640,27302.4,4.1
AV2414,Boeing 737,DXB,BOM,20-02-2026 12:32,On Time,0,1200,180,133,463.71,61673.43,4320,13651.2,4.8
AV2415,Airbus A320,LHR,JFK,20-02-2026 13:15,On Time,0,3450,160,116,529.35,61404.6,11730,37066.8,4
AV2416,Bombardier CRJ900,LHR,JFK,20-02-2026 13:52,On Time,0,3450,90,63,487.26,30697.38,7590,23984.4,3.4
AV2417,Boeing 737,LHR,JFK,20-02-2026 14:03,On Time,0,3450,180,147,374.44,55042.68,12420,39247.2,2.8
AV2418,Boeing 737,LHR,JFK,20-02-2026 14:07,On Time,0,3450,180,165,866.04,142896.6,12420,39247.2,4.6
AV2419,Airbus A320,DXB,JFK,20-02-2026 14:15,On Time,0,6800,160,115,415.79,47815.85,23120,73059.2,4.3
AV2420,Bombardier CRJ900,DXB,BOM,20-02-2026 17:51,Diverted,0,1200,90,60,612.88,36772.8,2640,8342.4,1.8
AV2421,Boeing 737,CDG,JFK,20-02-2026 17:59,On Time,0,3630,180,142,342.03,48568.26,13068,41294.88,3.9
AV2422,Airbus A320,DXB,BOM,20-02-2026 19:18,Diverted,0,1200,160,100,787.9,78790,4080,12892.8,3.4
AV2423,Boeing 737,DXB,JFK,20-02-2026 19:45,On Time,0,6800,180,158,769.36,121558.88,24480,77356.8,1.9
AV2424,Boeing 737,CDG,JFK,20-02-2026 20:51,On Time,0,3630,180,145,387.05,56122.25,13068,41294.88,3.5
AV2425,Bombardier CRJ900,CDG,JFK,20-02-2026 22:32,On Time,0,3630,90,71,695.24,49362.04,7986,25235.76,2.2
AV2426,Bombardier CRJ900,DXB,SIN,20-02-2026 23:21,On Time,0,3600,90,64,713.1,45638.4,7920,25027.2,4
AV2427,Boeing 737,CDG,JFK,21-02-2026 06:09,On Time,0,3630,180,173,600.01,103801.73,13068,41294.88,2.5
AV2428,Bombardier CRJ900,DXB,BOM,21-02-2026 06:20,On Time,0,1200,90,57,630.48,35937.36,2640,8342.4,2
AV2429,Airbus A320,LHR,JFK,21-02-2026 07:56,Cancelled,0,3450,160,0,609.56,0,0,0,
AV2430,Airbus A350,LHR,JFK,21-02-2026 11:34,On Time,0,3450,320,303,215.49,65293.47,20010,63231.6,1.8
AV2431,Airbus A320,BOM,SIN,21-02-2026 11:55,On Time,0,2400,160,120,686.21,82345.2,8160,25785.6,3.2
AV2432,Airbus A320,DXB,SIN,21-02-2026 12:20,On Time,0,3600,160,152,525.82,79924.64,12240,38678.4,2.2
AV2433,Airbus A320,DXB,BOM,21-02-2026 13:16,On Time,0,1200,160,142,500.77,71109.34,4080,12892.8,4.5
AV2434,Airbus A320,DXB,BOM,21-02-2026 13:38,On Time,0,1200,160,102,838,85476,4080,12892.8,1.5
AV2435,Boeing 737,DXB,CDG,21-02-2026 13:44,On Time,0,3200,180,167,168.58,28152.86,11520,36403.2,4.5
AV2436,Boeing 737,DXB,LHR,21-02-2026 14:20,On Time,0,3400,180,157,351.05,55114.85,12240,38678.4,3.3
AV2437,Boeing 737,DXB,BOM,21-02-2026 14:30,On Time,0,1200,180,110,247.12,27183.2,4320,13651.2,4.7
AV2438,Boeing 787,DXB,SYD,21-02-2026 14:39,On Time,0,7500,290,189,178.27,33693.03,39000,123240,2.2
AV2439,Boeing 737,DXB,BOM,21-02-2026 16:18,On Time,0,1200,180,153,370.54,56692.62,4320,13651.2,1.9
AV2440,Airbus A320,DXB,CDG,21-02-2026 17:14,On Time,0,3200,160,138,940.78,129827.64,10880,34380.8,3.7
AV2441,Bombardier CRJ900,CDG,JFK,21-02-2026 17:31,Delayed,66,3630,90,80,366.18,29294.4,7986,25235.76,4
AV2442,Boeing 737,DXB,JFK,21-02-2026 17:32,Delayed,20,6800,180,159,680.96,108272.64,24480,77356.8,2.8
AV2443,Airbus A320,DXB,JFK,21-02-2026 18:23,On Time,0,6800,160,138,244.64,33760.32,23120,73059.2,1.5
AV2444,Airbus A320,DXB,SYD,21-02-2026 20:36,On Time,0,7500,160,145,631.48,91564.6,25500,80580,2.9
AV2445,Airbus A350,DXB,SYD,21-02-2026 21:10,On Time,0,7500,320,265,937.59,248461.35,43500,137460,2.3
AV2446,Boeing 737,BOM,SIN,21-02-2026 23:41,On Time,0,2400,180,126,383.47,48317.22,8640,27302.4,2.7
AV2447,Airbus A320,DXB,JFK,21-02-2026 23:54,On Time,0,6800,160,154,828.46,127582.84,23120,73059.2,3.3
AV2448,Airbus A350,CDG,JFK,22-02-2026 00:08,Cancelled,0,3630,320,0,948.06,0,0,0,
AV2449,Bombardier CRJ900,DXB,JFK,22-02-2026 00:13,On Time,0,6800,90,54,620.84,33525.36,14960,47273.6,4
AV2450,Airbus A320,DXB,LHR,22-02-2026 00:55,On Time,0,3400,160,119,397.52,47304.88,11560,36529.6,4.9
